nome,receita_total,quantidade_total,num_pedidos_unicos,primeira_venda,ultima_venda,valor_unitario_medio,emitter_cnpj,ticket_medio,qtd_media_por_pedido,period_start,period_end,frequencia_pedidos_mes,recencia_dias,score_r,score_f,score_m,cluster_score,cluster_tier
Kata Nordeste,7024270.2,1099398.0,316,2024-08-22T23:32:16+00:00,2025-02-18T00:55:36+00:00,6.3913489736070375,53929547000132,22228.703164556962,3479.1075949367087,2024-08-22T23:32:16+00:00,2025-02-18T00:55:36+00:00,53.73765363128492,0.1277533039647577,99.98213240503989,34.44721386620828,11.294584103913701,38.29314566905678,A
L. F . COMERCIO DE RECICLAVEIS EIRELI,6197864.7299999995,1694277.0,231,2021-08-01T12:20:02+00:00,2024-12-20T18:13:53+00:00,3.895576906779661,30841900000122,26830.583246753245,7334.532467532467,2021-08-01T12:20:02+00:00,2024-12-20T18:13:53+00:00,5.684430072756669,2.4394904458598727,99.65881252505456,3.643865431254275,9.965776153893593,25.37561913907006,A
LINHARESTECH TECNOLOGIA E LOGISTICA LTDA,73316.0,45858.0,10,2022-05-03T03:00:00+00:00,2023-05-15T03:00:00+00:00,2.225,42526835000120,7331.6,4585.8,2022-05-03T03:00:00+00:00,2023-05-15T03:00:00+00:00,0.8074270557029178,25.133333333333333,96.48484848484848,0.5175814459634088,0.11788751067157652,19.55115727962369,D
LUIS SANCHES RECICLAGEM DE SUCATAS LTDA,4140532.1,3158954.02,128,2024-07-10T17:57:03+00:00,2024-09-18T18:48:42+00:00,1.30810828125,1263181000292,32347.90703125,24679.32828125,2024-07-10T17:57:03+00:00,2024-09-18T18:48:42+00:00,55.66171428571428,0.2125984251968504,99.97026595451793,35.68058608058608,6.6577148524845216,36.92937356413183,A
Luciano Melo da Silva,59848.43,92074.5,11,2024-01-31T21:04:39+00:00,2024-11-27T11:29:13+00:00,0.65,31570630000125,5440.766363636364,8370.40909090909,2024-01-31T21:04:39+00:00,2024-11-27T11:29:13+00:00,1.1161333333333334,29.5,95.87412587412587,0.7154700854700855,0.0962325062783308,19.499506211524537,D
MARIA DO LIVRAMENTO RODRIGUES FERNANDES - ME,6201.34,39540.0,2,2021-05-26T16:34:45+00:00,2021-07-29T14:41:35+00:00,0.1621498894,17229144000117,3100.67,19770.0,2021-05-26T16:34:45+00:00,2021-07-29T14:41:35+00:00,0.9663492063492063,63.0,91.18881118881119,0.6194546194546193,0.009971364169186458,18.48953263121176,D
MARIVONE PEREIRA MARTINS - LTDA,10538700.74,7785523.11,914,2022-11-14T03:00:00+00:00,2024-12-16T14:33:50+00:00,26.086749444878045,2630434000109,11530.30715536105,8518.077800875273,2022-11-14T03:00:00+00:00,2024-12-16T14:33:50+00:00,36.46416775884666,0.6591796875,99.9078070367133,23.37446651208119,16.94556707882729,36.109574843706056,A
MR COMERCIO DE RECICLADOS LTDA - ME,694522.33,465910.0,39,2022-02-15T21:19:16+00:00,2023-06-16T21:44:20+00:00,1.5211871794871796,26118525000110,17808.264871794872,11946.410256410256,2022-02-15T21:19:16+00:00,2023-06-16T21:44:20+00:00,2.442716049382716,12.368421052631579,98.27015090172985,1.565843621399177,1.1167481666965355,20.727066895584255,C
MUNDO DA RECICLAGEM - ASSOC. DE CATADORES DE MAT RECICL�VEIS,127861.78,275491.6,35,2022-01-31T17:44:00+00:00,2023-09-04T19:01:00+00:00,0.4582310412266667,34174876000176,3653.193714285714,7871.188571428571,2022-01-31T17:44:00+00:00,2023-09-04T19:01:00+00:00,1.8337349397590363,7.648648648648648,98.93025893025893,1.1754711152301514,0.2055936897026129,20.33847770802489,C
MUNDO DA RECICLAGEM - ASSOCIACAO DE CATADORES DE,121376.1,194464.17,33,2024-06-12T13:59:57+00:00,2024-12-23T13:18:04+00:00,0.798256198327907,34174876000176,3678.0636363636368,5892.853636363637,2024-06-12T13:59:57+00:00,2024-12-23T13:18:04+00:00,5.204766839378238,2.152941176470588,99.69888934594817,3.336388999601435,0.19516512472072042,21.3523995189185,B
MUNDO DA RECICLAGEM - ASSOCIACAO DE CATADORES DE MATERIAIS R,107680.55,264474.33,29,2023-08-30T14:40:57+00:00,2024-05-09T18:57:15+00:00,0.3799316698180328,34174876000176,3713.1224137931035,9119.804482758622,2023-08-30T14:40:57+00:00,2024-05-09T18:57:15+00:00,3.4891699604743085,4.033333333333333,99.43589743589743,2.236647410560454,0.17314354284530292,20.85109586854179,C
MUNDO VERDE LTDA,415711.75,560215.0,41,2021-01-06T16:01:14+00:00,2024-12-09T21:22:07+00:00,0.7042857142857143,13770899000173,10139.310975609756,13663.780487804877,2021-01-06T16:01:14+00:00,2024-12-09T21:22:07+00:00,0.8709281228192604,34.53658536585366,95.16970834044005,0.5582872582174746,0.668438313116165,19.524631896621468,D
MUSA REUSO LTDA,115023.98,258501.0,12,2022-11-03T19:42:02+00:00,2023-01-16T19:41:35+00:00,1.097260088888889,47503713000131,9585.331666666667,21541.75,2022-11-03T19:42:02+00:00,2023-01-16T19:41:35+00:00,5.003835616438356,1.6136363636363635,99.77431659249841,3.207586933614331,0.18495131580742546,21.311878618268384,B
NATURAL PLASTICOS INDUSTRIA E COMERCIO LTDA,2291026.8,528528.0,75,2023-01-03T16:30:09+00:00,2024-12-11T18:16:22+00:00,4.033965666666667,6207787000143,30547.023999999998,7047.04,2023-01-03T16:30:09+00:00,2024-12-11T18:16:22+00:00,3.2245762711864407,9.08108108108108,98.72991872991874,2.0670360712733595,3.68382680907125,22.046328898121594,B
NOVOTEMPO AMBIENTAL LTDA,720164.4,1040983.57,86,2023-01-05T19:50:00+00:00,2024-12-18T14:20:44+00:00,0.6601162790697674,40896758000174,8374.004651162792,12104.46011627907,2023-01-05T19:50:00+00:00,2024-12-18T14:20:44+00:00,3.676741573033708,7.8352941176470585,98.90415466886056,2.3568856237395566,1.1579790003585781,21.186776783411368,B
O N GONCALVES RECICLAGEM,21148.2,48240.0,4,2022-11-01T11:45:43+00:00,2023-05-17T21:05:34+00:00,0.41857142857142854,36099019000184,5287.05,12060.0,2022-11-01T11:45:43+00:00,2023-05-17T21:05:34+00:00,0.6180710659898477,32.666666666666664,95.43123543123542,0.3961994012755434,0.03400497371903315,19.258328836244917,D
O N GON�ALVES RECICLAGEM,69151.49,154183.0,12,2021-09-27T19:27:00+00:00,2022-06-07T18:46:00+00:00,0.42695652173913046,36099019000184,5762.624166666667,12848.583333333334,2021-09-27T19:27:00+00:00,2022-06-07T18:46:00+00:00,1.4495238095238094,11.318181818181818,98.4170375079466,0.9291819291819291,0.1111912408659831,20.099556769608487,D
ODIN INDUSTRIA TERMOPLASTICA EIRELI - ME,1139840.0,174500.0,13,2022-10-17T03:00:00+00:00,2022-10-21T03:00:00+00:00,6.757142857142857,9660359000160,87680.0,13423.076923076924,2022-10-17T03:00:00+00:00,2022-10-21T03:00:00+00:00,13.0,0.3076923076923077,99.95696611081226,8.333333333333332,1.8327909346375932,24.057842929350823,A
ODIN INDUSTRIA TERMOPLASTICA LTDA,2125649.0,298010.0,24,2022-10-17T03:00:00+00:00,2022-10-25T03:00:00+00:00,7.164,9660359000160,88568.70833333333,12417.083333333334,2022-10-17T03:00:00+00:00,2022-10-25T03:00:00+00:00,24.0,0.3333333333333333,99.95337995337995,15.384615384615385,3.417909721909624,27.511686033285997,A
ODIN INDUSTRIA TERMOPLASTICA LTDA.,574119.0,63090.0,4,2022-10-17T03:00:00+00:00,2022-10-21T03:00:00+00:00,9.1,9660359000160,143529.75,15772.5,2022-10-17T03:00:00+00:00,2022-10-21T03:00:00+00:00,4.0,0.3333333333333333,99.95337995337995,2.564102564102564,0.9231471948722632,21.385575894265923,B
ORIZON MEIO AMBIENTE S.A.,1186700.0,479060.0,50,2023-03-22T12:55:14+00:00,2023-07-26T18:11:13+00:00,2.801898734177215,3279285002850,23734.0,9581.2,2023-03-22T12:55:14+00:00,2023-07-26T18:11:13+00:00,12.079365079365079,1.3974358974358974,99.80455441993904,7.743182743182743,1.9081388634671812,23.821439526647776,A
PENHA&CASTRO LTDA,654247.04,1022002.0,43,2024-03-01T16:48:00+00:00,2024-04-24T21:03:00+00:00,1430.4841860465115,9244704000184,15215.047441860466,23767.488372093023,2024-03-01T16:48:00+00:00,2024-04-24T21:03:00+00:00,24.23925925925926,0.9285714285714286,99.87012987012987,15.537986704653372,1.0519880368520835,26.61001587062816,A
POLI X INDUSTRIA DE MATERIAL PLASTICO E RECICLAGEM LTDA ME,27500.0,25000.0,1,2020-03-13T17:53:28+00:00,2020-03-13T17:53:28+00:00,1.1,15397093000107,27500.0,25000.0,2020-03-13T17:53:28+00:00,2020-03-13T17:53:28+00:00,1.0,0.0,100.0,0.641025641025641,0.044218268092481236,20.27409756364725,C
PORTES &amp; ARTHUSO RECICLADOS LTDA,5000.0,5000.0,1,2022-06-30T18:48:43+00:00,2022-06-30T18:48:43+00:00,1.0,10825282000110,5000.0,5000.0,2022-06-30T18:48:43+00:00,2022-06-30T18:48:43+00:00,1.0,0.0,100.0,0.641025641025641,0.00803968510772386,20.259626130453345,C
POTY AMBIENTAL LTDA,200027.25,41445.0,35,2023-01-09T18:30:25+00:00,2023-12-19T18:43:23+00:00,3.6699999999999995,10626312000169,5715.064285714286,1184.142857142857,2023-01-09T18:30:25+00:00,2023-12-19T18:43:23+00:00,3.097093023255814,9.588235294117647,98.65898807075277,1.9853160405485988,0.32163122059279153,20.654576518607108,C
"PRORECICLE AMBIENTAL, TRANSPORTES E RECICLAVEIS LTDA - ME",2457967.81,1809643.0,195,2019-04-24T13:05:25+00:00,2023-12-20T13:49:58+00:00,1.9403323106060608,6887014000155,12604.963128205129,9280.220512820513,2019-04-24T13:05:25+00:00,2023-12-20T13:49:58+00:00,3.489594356261023,6.102661596958175,99.14648089553032,2.236919459141682,3.9522574394643266,22.304966938548468,A
QUALY COMERCIO E TRANSPORTE DE SUCATAS - ME,1763818.95,979.34,34,2024-02-01T13:49:01+00:00,2024-12-19T11:22:37+00:00,1812.0588235294117,7109439000104,51877.02794117647,28.804117647058824,2024-02-01T13:49:01+00:00,2024-12-19T11:22:37+00:00,3.2241744548286606,9.666666666666666,98.64801864801865,2.066778496685039,2.8361097890072275,21.690759043880636,B
QUALY COMERCIO E TRANSPORTE DE SUCATAS LTDA,783467.7,509.37,19,2023-02-08T20:56:54+00:00,2023-12-05T12:16:21+00:00,1538.0,30295019000173,41235.142105263156,26.80894736842105,2023-02-08T20:56:54+00:00,2023-12-05T12:16:21+00:00,1.9343143812709032,16.27777777777778,97.72338772338772,1.239945116199297,1.259766720014533,20.544562279163074,C
R3 COOPERATIVA DE CATADORES DE SANTA MARIA,1552017.88,430710.46,77,2022-01-10T14:37:56+00:00,2023-12-12T21:22:40+00:00,2.5497537438423645,22889465000188,20156.076363636363,5593.642337662338,2022-01-10T14:37:56+00:00,2023-12-12T21:22:40+00:00,3.343623395149786,3.297029702970297,99.53887696461953,2.1433483302242218,2.4955470073514316,21.76333352795417,B
RECICAPANEMA - ASSOCIACAO DE CATADORES DE MATERIAIS,187934.0,390172.0,61,2024-06-04T14:05:26+00:00,2024-12-27T18:31:04+00:00,0.6211250914342542,33916657000152,3080.8852459016393,6396.262295081967,2024-06-04T14:05:26+00:00,2024-12-27T18:31:04+00:00,9.013786407766991,1.0333333333333334,99.85547785547786,5.778068210107046,0.30218603620699525,22.40319726962119,A
RECICAPANEMA - ASSOCIACAO DE CATADORES DE MATERIAIS RECICLAV,49246.38,130364.0,14,2023-08-30T20:15:09+00:00,2024-05-21T15:04:03+00:00,0.35935906866250006,33916657000152,3517.598571428571,9311.714285714286,2023-08-30T20:15:09+00:00,2024-05-21T15:04:03+00:00,1.6142424242424243,11.217391304347826,98.431134083308,1.0347707847707848,0.07918507757906204,20.13180916160154,D
RECICAPANEMA - ASSOCIA��O DE CAT. DE MATERIAIS RECICL�VEIS,106822.1,271470.0,20,2021-07-30T13:29:00+00:00,2023-06-28T14:02:00+00:00,0.4754013167638889,33916657000152,5341.1050000000005,13573.5,2021-07-30T13:29:00+00:00,2023-06-28T14:02:00+00:00,0.8722063037249285,19.65714285714286,97.25074925074925,0.5591066049518773,0.17176320930915784,19.742497775854265,D
RECICLA + EIRELI EPP,12620.25,99843.0,13,2019-01-08T08:57:56+00:00,2019-02-19T12:43:05+00:00,0.11541666666666667,11169197000103,970.7884615384615,7680.2307692307695,2019-01-08T08:57:56+00:00,2019-02-19T12:43:05+00:00,9.421904761904763,1.608695652173913,99.77500760109456,6.03968253968254,0.020292567196150413,22.37899156297039,A
RECICLA - ASSOCIACAO CAPIXABA DE RECICLAGEM,135638.04,175047.5,26,2024-04-12T22:07:00+00:00,2024-11-21T16:22:00+00:00,0.6168604651162791,35457861000188,5216.847692307692,6732.596153846154,2024-04-12T22:07:00+00:00,2024-11-21T16:22:00+00:00,3.565045045045045,2.5058823529411764,99.64952694364459,2.2852852852852856,0.2180974260457707,20.93125847326134,B
RECICLA COMERCIO DE RECICLAVEIS LTDA - EPP,531053.25,440700.37,64,2019-03-05T09:58:42+00:00,2020-04-29T21:38:45+00:00,291.2609210526316,96420963000113,8297.70703125,6885.94328125,2019-03-05T09:58:42+00:00,2020-04-29T21:38:45+00:00,4.627458432304038,5.226666666666667,99.26899766899767,2.9663195078872038,0.8539001810866713,21.381887409389083,B
RECICLA LAGOS RESIDUOS EIRELI - ME,599525.8,1500080.0,104,2022-01-01T18:15:41+00:00,2022-03-17T18:45:47+00:00,0.3798076923076923,28461830000135,5764.671153846154,14423.846153846154,2022-01-01T18:15:41+00:00,2022-03-17T18:45:47+00:00,42.21013333333333,0.46601941747572817,99.9348224590943,27.057777777777776,0.9639997291912469,31.195675494606473,A
RECICLA LAGOS RESIDUOS LTDA,3806341.06,4833426.0,241,2023-05-11T12:23:49+00:00,2023-12-26T21:14:19+00:00,90.69825726141079,28461830000216,15793.946307053942,20055.709543568464,2023-05-11T12:23:49+00:00,2023-12-26T21:14:19+00:00,32.03510917030568,0.7666666666666667,99.89277389277389,20.535326391221588,6.120356706999972,30.640828017843404,A
RECICLA METAIS COM. DE REC. LTDA EPP,221456.0,44080.0,2,2020-05-21T14:32:55+00:00,2022-05-06T21:13:04+00:00,5.2,17796932000195,110728.0,22040.0,2020-05-21T14:32:55+00:00,2022-05-06T21:13:04+00:00,0.08514685314685315,715.0,0.0,0.054581316119777665,0.35608730104321906,0.1642674468651987,D
RECICLA NORDESTE COM. DE PAPEL E PAPELAO E SERV. D,68216.5,101.0,6,2022-08-31T13:11:12+00:00,2022-09-05T15:40:09+00:00,676.365,41315692000144,11369.416666666666,16.833333333333332,2022-08-31T13:11:12+00:00,2022-09-05T15:40:09+00:00,6.0,0.8,99.88811188811188,3.8461538461538463,0.10968783583020895,21.559959050416,B
RECICLAGEM DE PLASTICOS JACARE LTDA,12699623.7,4033436.0,497,2024-02-01T10:25:51+00:00,2024-07-15T20:03:27+00:00,3.2444787644787643,23843944000126,25552.562776659957,8115.565392354125,2024-02-01T10:25:51+00:00,2024-07-15T20:03:27+00:00,91.68896969696969,0.17408123791102514,99.97565297371874,58.774980574980574,20.4201951069174,51.67320086750294,A
RECICLAGEM NICE LTDA,136816.0,402.4,45,2022-12-01T14:49:21+00:00,2023-03-02T16:33:15+00:00,340.0,30779172000176,3040.3555555555554,8.942222222222222,2022-12-01T14:49:21+00:00,2023-03-02T16:33:15+00:00,15.052747252747253,1.5454545454545454,99.78385251112523,9.649196956889265,0.21999151153966953,23.904445889596623,A
RECICLAR RECICLAGEM DE MATERIAIS LTDA,16655432.9,2109880.0,88,2023-09-19T18:43:59+00:00,2023-11-30T20:48:57+00:00,7.889204545454546,1926741000160,189266.28295454546,23975.909090909092,2023-09-19T18:43:59+00:00,2023-11-30T20:48:57+00:00,37.20444444444444,0.41379310344827586,99.94212683867856,23.849002849002847,26.78088716976481,40.24038137524278,A
RECICLATE COM. MATERIAIS RECICLAVEIS LTDA - ME,253299.36,395041.16000000003,23,2022-02-28T18:43:37+00:00,2024-06-04T13:24:43+00:00,0.5899565217391305,9281330000177,11013.015652173912,17175.702608695654,2022-02-28T18:43:37+00:00,2024-06-04T13:24:43+00:00,0.8476029055690073,37.0,94.82517482517483,0.5433351958775687,0.40728941847759703,19.34528481077703,D
RECICLE RECUPERACAO DE MATERIAIS RECICLAVEIS EIRELI,1200.0,1200.0,1,2022-05-18T14:49:52+00:00,2022-05-18T14:49:52+00:00,1.0,11831257000101,1200.0,1200.0,2022-05-18T14:49:52+00:00,2022-05-18T14:49:52+00:00,1.0,0.0,100.0,0.641025641025641,0.0019295244258537266,20.257182066180597,D
RECICRIA - COPERATIVA DE TRABALHO E VALORIZACAO DE CATADORAS,1039831.94,497557.3637,197,2023-10-31T13:46:58+00:00,2024-12-27T12:28:20+00:00,7.251832002595745,31544267000173,5278.334720812182,2525.6718969543144,2023-10-31T13:46:58+00:00,2024-12-27T12:28:20+00:00,14.210142180094788,0.746268656716418,99.8956267612984,9.109065500060762,1.6719842725107223,24.291545261288277,A
RECITOL GER. E COM.  DE RES. RECIC. LTDA,4973.5,14210.0,1,2020-04-30T21:11:51+00:00,2020-04-30T21:11:51+00:00,0.35,4620980000186,4973.5,14210.0,2020-04-30T21:11:51+00:00,2020-04-30T21:11:51+00:00,1.0,0.0,100.0,0.641025641025641,0.007997074776652924,20.259609086320918,C
RECITORRES - ASSOCIACAO DE CATADORES DE MATERIAIS RECICLAVEI,293415.26,633042.0,104,2021-08-31T18:35:30+00:00,2023-08-31T20:45:27+00:00,0.3674585957254658,33901713000185,2821.300576923077,6086.942307692308,2021-08-31T18:35:30+00:00,2023-08-31T20:45:27+00:00,4.336657534246576,4.45625,99.37674825174825,2.7799086757990867,0.471793259240185,21.176030424365358,B
RECITORRES - ASSOCIA��O DE CAT. DE MATERIAIS RECICL�VEIS,10125.0,20250.0,1,2023-10-27T14:19:00+00:00,2023-10-27T14:19:00+00:00,0.5,33901713000185,10125.0,20250.0,2023-10-27T14:19:00+00:00,2023-10-27T14:19:00+00:00,1.0,0.0,100.0,0.641025641025641,0.016280362343140817,20.262922401347513,C
RECITORRES ASSOCIACAO DE CATADORES DE MATERIAIS,328880.48,362100.0,27,2024-06-25T14:43:23+00:00,2024-12-20T15:10:42+00:00,1.1934883720930232,33901713000185,12180.758518518518,13411.111111111111,2024-06-25T14:43:23+00:00,2024-12-20T15:10:42+00:00,4.617303370786517,4.071428571428571,99.43056943056942,2.95980985306828,0.5288190994554149,21.281565467123364,B
RECITORRES ASSOCIACAO DE CATADORES DE MATERIAIS RECICLAVEIS,44578.6,104994.0,16,2023-08-31T20:34:34+00:00,2024-04-26T14:13:12+00:00,0.33956521739130435,33901713000185,2786.1625,6562.125,2023-08-31T20:34:34+00:00,2024-04-26T14:13:12+00:00,2.046386554621849,10.590909090909092,98.51875397329944,1.3117862529627238,0.07167958130863578,20.257137128368434,D
RECITOTAL COMERCIO TRANSPORTES E SERVICOS LTDA,26290.08,64.99,4,2020-02-05T13:55:45+00:00,2021-03-30T11:59:12+00:00,362.125,4875792000107,6572.52,16.2475,2020-02-05T13:55:45+00:00,2021-03-30T11:59:12+00:00,0.29129186602870816,139.0,80.55944055944056,0.1867255551466078,0.042272792931373794,16.203487451119305,D
REGINALDO DE ANDRADE EIRELI,9978.0,8315.0,1,2023-04-19T17:22:24+00:00,2023-04-19T17:22:24+00:00,1.2,7837232000148,9978.0,8315.0,2023-04-19T17:22:24+00:00,2023-04-19T17:22:24+00:00,1.0,0.0,100.0,0.641025641025641,0.016043995600973738,20.262827854650645,C
RESO COMERCIO DE RESIDUOS E INSUMOS INDUSTRIAIS LTDA - EPP,470132.18,148094.7461,134,2021-04-07T03:00:00+00:00,2023-02-06T03:00:00+00:00,447.52559701528133,26235138000163,3508.449104477612,1105.1846723880597,2021-04-07T03:00:00+00:00,2023-02-06T03:00:00+00:00,6.088000000000001,5.037593984962406,99.29544140070455,3.902564102564103,0.7559429372415507,21.72249109606317,B
REUTILIZA RECICLAGEM E TRANSPORTE EIRELI,583241.92,822257.0,48,2023-12-01T18:09:00+00:00,2024-12-31T19:12:00+00:00,0.8677083333333333,11023605000114,12150.873333333335,17130.354166666668,2023-12-01T18:09:00+00:00,2024-12-31T19:12:00+00:00,3.68969696969697,8.063829787234043,98.87219163814909,2.3651903651903656,0.9378162756848545,21.095640983979905,B
REVIDROS COMERCIO DE RECICLAVEIS LTDA,34751.86,31694.79,6,2020-05-13T21:45:47+00:00,2025-01-09T13:15:30+00:00,88.80920375,10790569000151,5791.9766666666665,5282.465,2020-05-13T21:45:47+00:00,2025-01-09T13:15:30+00:00,0.1073721340388007,242.57142857142858,66.07392607392607,0.06882829105051327,0.055878802261540905,13.264668052110038,D
RIPEL RECICLAGEM DE PAPEL LTDA,1435103.59,1139500.36,43,2023-01-03T17:19:02+00:00,2024-09-27T17:09:53+00:00,1.264186046511628,10188078000135,33374.50209302326,26500.008372093027,2023-01-03T17:19:02+00:00,2024-09-27T17:09:53+00:00,2.0710759493670885,14.595238095238095,97.95870795870796,1.327612788055826,2.30755619211281,21.045809183809048,B
RLX GESTAO AMBIENTAL E RECICLAGEM LTDA,2188401.8,2266040.0,157,2024-06-03T17:16:11+00:00,2024-12-30T21:01:32+00:00,0.9586489171974523,51406083000154,13938.864968152866,14433.375796178343,2024-06-03T17:16:11+00:00,2024-12-30T21:01:32+00:00,22.75752380952381,0.9358974358974359,99.86910525372063,14.58815628815629,3.518812272235218,27.21660847490073,A
SANTA MARIA RECICLAGEM E GESTAO DE RESIDUOS LTDA,194567.72,76634.2,18,2022-07-28T13:39:00+00:00,2023-12-13T19:13:00+00:00,9.0225,15289841000219,10809.317777777778,4257.455555555555,2022-07-28T13:39:00+00:00,2023-12-13T19:13:00+00:00,1.0893041749502983,8.35593220338983,98.83133815337204,0.698271907019422,0.3128526401855572,20.170717449556403,D
SCORPION LTDA,71409.5,83432.0,7,2023-04-24T17:33:00+00:00,2023-09-18T18:19:00+00:00,1.75,41018782000173,10201.357142857143,11918.857142857143,2023-04-24T17:33:00+00:00,2023-09-18T18:19:00+00:00,1.4495238095238094,20.714285714285715,97.1028971028971,0.9291819291819291,0.11482197874000141,19.83818098374819,D
SCRAP SOC. COML. DE RESIDUOS E APARAS LTDA.,475136.5,794.62,229,2019-01-02T16:44:52+00:00,2021-04-28T17:33:45+00:00,575.187969924812,63035117000201,2074.8318777292575,3.469956331877729,2019-01-02T16:44:52+00:00,2021-04-28T17:33:45+00:00,8.229940968122786,1.8693467336683418,99.73855290438205,5.275603184694093,0.7639895686372077,22.36354768220893,A
SDG AMBIENTAL LTDA,2980129.78,832483.0,95,2023-11-13T22:22:17+00:00,2024-11-29T18:18:48+00:00,3.5787179487179483,49503186000190,31369.787157894734,8762.978947368421,2023-11-13T22:22:17+00:00,2024-11-29T18:18:48+00:00,7.590026246719161,2.956896551724138,99.5864480347239,4.8654014402045895,4.791861002270077,23.780194583934648,A
SEABRA RESENDE GESTAO DE RESIDUOS EIRELI,29065.6,53141.9,5,2021-04-07T14:59:40+00:00,2021-06-07T17:40:43+00:00,0.7166666666666667,29764237000120,5813.12,10628.380000000001,2021-04-07T14:59:40+00:00,2021-06-07T17:40:43+00:00,2.495081967213115,11.8,98.34965034965035,1.5994115174443042,0.04673565429341173,20.328388938625157,C
SEABRA RESENDE LTDA,8992.5,35970.0,3,2022-08-27T14:16:01+00:00,2022-09-14T20:14:29+00:00,0.25,5939868000175,2997.5,11990.0,2022-08-27T14:16:01+00:00,2022-09-14T20:14:29+00:00,3.0,8.5,98.81118881118881,1.9230769230769231,0.014459373666241365,20.53725228093503,C
SEIVA COLETA RECICLAGEM LTDA,1253555.61,5729510.0,218,2017-01-05T21:03:00+00:00,2019-03-08T20:32:00+00:00,0.21725633532568808,21018852000186,5750.25509174312,26282.155963302754,2017-01-05T21:03:00+00:00,2019-03-08T20:32:00+00:00,8.389279393173199,3.19815668202765,99.55270535915697,5.37774320075205,2.0156384738841404,22.867893741685872,A
SELETA COOPERATIVA DE TRABALHO CATADORES DE MAT. RECICLAVEL,14069.36,16573.2,3,2022-04-29T14:21:00+00:00,2022-06-30T13:45:00+00:00,1.41,14527395000190,4689.786666666667,5524.400000000001,2022-04-29T14:21:00+00:00,2022-06-30T13:45:00+00:00,1.4970491803278687,20.333333333333332,97.15617715617716,0.9596469104665825,0.02262264481344116,19.824143253347447,D
SEVERINO PEREIRA FEITOSA,95094.15,106442.87,15,2024-01-08T17:35:05+00:00,2024-12-11T17:46:38+00:00,0.88333324012,7607863000170,6339.61,7096.191333333333,2024-01-08T17:35:05+00:00,2024-12-11T17:46:38+00:00,1.350887573964497,23.714285714285715,96.68331668331669,0.8659535730541648,0.1529054043173318,19.744206927611938,D
SOLUCOES RECICLAVEIS LTDA,156292.05,286728.0,22,2021-10-02T11:13:06+00:00,2024-09-17T21:24:12+00:00,0.6436363636363637,27482840000194,7104.184090909091,13033.09090909091,2021-10-02T11:13:06+00:00,2024-09-17T21:24:12+00:00,0.6195004625346902,51.142857142857146,92.84715284715284,0.39711568111198087,0.2513077733681266,18.82879995122261,D
SPE PAULINIA AMBIENTAL S.A.,1858831.5,722032.0,73,2022-07-28T13:53:29+00:00,2023-02-10T18:38:50+00:00,25.474271844660198,42805882000102,25463.445205479453,9890.849315068494,2022-07-28T13:53:29+00:00,2023-02-10T18:38:50+00:00,11.27979695431472,1.6666666666666667,99.76689976689977,7.230639073278668,2.9888839856636014,24.041189176956863,A
SPE Paulinia,199977.7,165800.0,17,2022-04-14T18:20:41+00:00,2022-07-01T00:30:12+00:00,2.058181818181818,42805882000102,11763.39411764706,9752.941176470587,2022-04-14T18:20:41+00:00,2022-07-01T00:30:12+00:00,6.720519480519481,3.380952380952381,99.52713952713952,4.308025308025308,0.321551547313374,21.75725864756338,B
SUCATA CURUMIM METAIS LTDA,92891.0,464455.0,17,2024-03-01T13:39:06+00:00,2024-09-05T16:46:50+00:00,0.2,42731708000162,5464.176470588235,27320.882352941175,2024-03-01T13:39:06+00:00,2024-09-05T16:46:50+00:00,2.752553191489362,11.3125,98.41783216783216,1.7644571740316424,0.14936287786831545,20.449094454326417,C
SUCATAS DO VALE LTDA - ME,6716528.88,4388214.3,372,2023-01-03T13:44:39+00:00,2023-12-30T13:57:00+00:00,2304.2900633004924,12348054000121,18055.185161290323,11796.275,2023-01-03T13:44:39+00:00,2023-12-30T13:57:00+00:00,31.367534626038783,0.5604938271604938,99.9216092549426,20.1073939910505,10.799755442426646,32.34718162437938,A
SUSTENTAR ASSOCIA��O DE AGENTES AMBIENTAIS,152810.17,240077.8682,45,2020-01-21T13:01:00+00:00,2021-02-19T15:32:00+00:00,1.344890965732087,31907973000132,3395.7815555555558,5335.0637377777775,2020-01-21T13:01:00+00:00,2021-02-19T15:32:00+00:00,3.4678481012658233,1.171875,99.8361013986014,2.2229795520934763,0.24570912961155034,20.95469575240229,B
TB ARAUJO LTDA,10680.0,21360.0,4,2023-09-25T18:07:00+00:00,2023-11-12T11:22:00+00:00,0.5,48398021000133,2670.0,5340.0,2023-09-25T18:07:00+00:00,2023-11-12T11:22:00+00:00,2.5906382978723403,15.333333333333334,97.85547785547786,1.6606655755591924,0.017172767390098168,20.24223090827529,D
"TRANSMETAIS INDUSTRIA, COMERCIO E TRANSPORTES LTDA",292755.67000000004,165400.0,4,2024-03-18T13:58:24+00:00,2024-10-03T16:37:14+00:00,1.7709075,15801086000129,73188.91750000001,41350.0,2024-03-18T13:58:24+00:00,2024-10-03T16:37:14+00:00,0.6118592964824121,65.66666666666667,90.81585081585082,0.392217497745136,0.4707326800601443,18.50835023429228,D
